Unclean,Clean,Noise_Pre_Processing,Training_Data,Noise_Post_Processing,Query
Yes  the world  s a ship on its passage out  and not a voyage complete  and the pulpit is its prow ,Yes world ship passage voyage complete pulpit prow,13.13,"Yes,world,ship,passage,voyage,complete,pulpit,prow",0.00,
Father Mapple rose  and in a mild voice of unassuming authority ordered the scattered people to condense ,Father Mapple rose mild voice unassuming authority ordered scattered people condense,5.71,"Father,Mapple,rose,mild,voice,unassuming,authority,ordered,scattered,people,condense",0.00,
side away to larboard    larboard gangway to starboard ,away larboard larboard gangway starboard,5.45,"away,larboard,larboard,gangway,starboard",0.00,
There was a low rumbling of heavy sea   boots among the benches  and a still slighter shuffling of women  s shoes  and all was quiet again  and every eye on the preacher ,low rumbling heavy sea boots benches slighter shuffling women shoes quiet eye preacher,11.18,"low,rumbling,heavy,sea,boots,benches,slighter,shuffling,women,shoes,quiet,eye,preacher",0.00,
He paused a little  then kneeling in the pulpit  s bows  folded his large brown hands across his chest  uplifted his closed eyes  and offered a prayer so deeply devout that he seemed kneeling and praying at the bottom of the sea ,paused little kneeling pulpit bows folded large brown hands chest uplifted closed eyes offered prayer deeply devout kneeling praying sea,9.61,"paused,little,kneeling,pulpit,bows,folded,large,brown,hands,chest,uplifted,closed,eyes,offered,prayer,deeply,devout,kneeling,praying,sea",0.00,
This ended  in prolonged solemn tones  like the continual tolling of a bell in a ship that is foundering at sea in a fog    in such tones he commenced reading the following hymn  but changing his manner towards the concluding stanzas  burst forth with a pealing exultation and joy   ,ended prolonged solemn tones like continual tolling bell ship foundering sea fog tones commenced reading following hymn changing manner concluding stanzas burst forth pealing exultation joy,8.13,"ended,prolonged,solemn,tones,like,continual,tolling,bell,ship,foundering,sea,fog,tones,commenced,reading,following,hymn,changing,manner,concluding,stanzas,burst,forth,pealing,exultation,joy",0.00,
 The ribs and terrors in the whale  Arched over me a dismal gloom  While all God  s sun   lit waves rolled by  And lift me deepening down to doom ,ribs terrors whale Arched dismal gloom God sun lit waves rolled lift deepening doom,10.27,"ribs,terrors,whale,Arched,dismal,gloom,God,sun,lit,waves,rolled,lift,deepening,doom",0.00,
 I saw the opening maw of hell  With endless pains and sorrows there  Which none but they that feel can tell    Oh  I was plunging to despair ,saw opening maw hell endless pains sorrows feel tell Oh plunging despair,10.56,"saw,opening,maw,hell,endless,pains,sorrows,feel,tell,Oh,plunging,despair",0.00,
 In black distress  I called my God  When I could scarce believe him mine  He bowed his ear to my complaints    No more the whale did me confine ,black distress called God scarce believe bowed ear complaints whale confine,11.72,"black,distress,called,God,scarce,believe,bowed,ear,complaints,whale,confine",0.00,
 With speed he flew to my relief  As on a radiant dolphin borne  Awful  yet bright  as lightning shone The face of my Deliverer God ,speed flew relief radiant dolphin borne Awful bright lightning shone face Deliverer God,9.09,"speed,flew,relief,radiant,dolphin,borne,Awful,bright,lightning,shone,face,Deliverer,God",0.00,
 My song for ever shall record That terrible  that joyful hour  I give the glory to my God  His all the mercy and the power ,song shall record terrible joyful hour glory God mercy power,12.10,"song,shall,record,terrible,joyful,hour,glory,God,mercy,power",0.00,
Nearly all joined in singing this hymn  which swelled high above the howling of the storm ,Nearly joined singing hymn swelled high howling storm,8.89,"Nearly,joined,singing,hymn,swelled,high,howling,storm",0.00,
A brief pause ensued  the preacher slowly turned over the leaves of the Bible  and at last  folding his hand down upon the proper page  said   Beloved shipmates  clinch the last verse of the first chapter of Jonah    And God had prepared a great fish to swallow up Jonah ,brief pause ensued preacher slowly turned leaves Bible folding hand proper page said Beloved shipmates clinch verse chapter Jonah God prepared great fish swallow Jonah,8.86,"brief,pause,ensued,preacher,slowly,turned,leaves,Bible,folding,hand,proper,page,said,Beloved,shipmates,clinch,verse,chapter,Jonah,God,prepared,great,fish,swallow,Jonah",0.00,
 Shipmates  this book  containing only four chapters    four yarns    is one of the smallest strands in the mighty cable of the Scriptures ,Shipmates book containing chapters yarns smallest strands mighty cable Scriptures,8.63,"Shipmates,book,containing,chapters,yarns,smallest,strands,mighty,cable,Scriptures",0.00,
Yet what depths of the soul does Jonah  s deep sealine sound ,depths soul Jonah deep sealine sound,9.84,"depths,soul,Jonah,deep,sealine,sound",0.00,
what a pregnant lesson to us is this prophet ,pregnant lesson prophet,13.33,"pregnant,lesson,prophet",0.00,
What a noble thing is that canticle in the fish  s belly ,noble thing canticle fish belly,12.28,"noble,thing,canticle,fish,belly",0.00,
How billow   like and boisterously grand ,billow like boisterously grand,4.88,"billow,like,boisterously,grand",0.00,
We feel the floods surging over us  we sound with him to the kelpy bottom of the waters  sea   weed and all the slime of the sea is about us ,feel floods surging sound kelpy waters sea weed slime sea,14.18,"feel,floods,surging,sound,kelpy,waters,sea,weed,slime,sea",0.00,
But WHAT is this lesson that the book of Jonah teaches ,lesson book Jonah teaches,12.73,"lesson,book,Jonah,teaches",0.00,
Shipmates  it is a two   stranded lesson  a lesson to us all as sinful men  and a lesson to me as a pilot of the living God ,Shipmates stranded lesson lesson sinful men lesson pilot living God,13.71,"Shipmates,stranded,lesson,lesson,sinful,men,lesson,pilot,living,God",0.00,
As sinful men  it is a lesson to us all  because it is a story of the sin  hard   heartedness  suddenly awakened fears  the swift punishment  repentance  prayers  and finally the deliverance and joy of Jonah ,sinful men lesson story sin hard heartedness suddenly awakened fears swift punishment repentance prayers finally deliverance joy Jonah,8.65,"sinful,men,lesson,story,sin,hard,heartedness,suddenly,awakened,fears,swift,punishment,repentance,prayers,finally,deliverance,joy,Jonah",0.00,
As with all sinners among men  the sin of this son of Amittai was in his wilful disobedience of the command of God    never mind now what that command was  or how conveyed    which he found a hard command ,sinners men sin son Amittai wilful disobedience command God mind command conveyed found hard command,11.71,"sinners,men,sin,son,Amittai,wilful,disobedience,command,God,mind,command,conveyed,found,hard,command",0.00,
But all the things that God would have us do are hard for us to do    remember that    and hence  he oftener commands us than endeavors to persuade ,things God hard remember oftener commands endeavors persuade,13.51,"things,God,hard,remember,oftener,commands,endeavors,persuade",0.00,
And if we obey God  we must disobey ourselves  and it is in this disobeying ourselves  wherein the hardness of obeying God consists ,obey God disobey disobeying hardness obeying God consists,11.36,"obey,God,disobey,disobeying,hardness,obeying,God,consists",0.00,
 With this sin of disobedience in him  Jonah still further flouts at God  by seeking to flee from Him ,sin disobedience Jonah flouts God seeking flee,11.76,"sin,disobedience,Jonah,flouts,God,seeking,flee",0.00,
He thinks that a ship made by men will carry him into countries where God does not reign  but only the Captains of this earth ,thinks ship men carry countries God reign Captains earth,12.70,"thinks,ship,men,carry,countries,God,reign,Captains,earth",0.00,
He skulks about the wharves of Joppa  and seeks a ship that  s bound for Tarshish ,skulks wharves Joppa seeks ship bound Tarshish,10.98,"skulks,wharves,Joppa,seeks,ship,bound,Tarshish",0.00,
There lurks  perhaps  a hitherto unheeded meaning here ,lurks hitherto unheeded meaning,7.27,"lurks,hitherto,unheeded,meaning",0.00,
By all accounts Tarshish could have been no other city than the modern Cadiz ,accounts Tarshish city modern Cadiz,11.69,"accounts,Tarshish,city,modern,Cadiz",0.00,
That  s the opinion of learned men ,opinion learned men,11.43,"opinion,learned,men",0.00,
Cadiz is in Spain  as far by water  from Joppa  as Jonah could possibly have sailed in those ancient days  when the Atlantic was an almost unknown sea ,Cadiz Spain far water Joppa Jonah possibly sailed ancient days Atlantic unknown sea,9.93,"Cadiz,Spain,far,water,Joppa,Jonah,possibly,sailed,ancient,days,Atlantic,unknown,sea",0.00,
Because Joppa  the modern Jaffa  shipmates  is on the most easterly coast of the Mediterranean  the Syrian  and Tarshish or Cadiz more than two thousand miles to the westward from that  just outside the Straits of Gibraltar ,Joppa modern Jaffa shipmates easterly coast Mediterranean Syrian Tarshish Cadiz thousand miles westward outside Straits Gibraltar,9.38,"Joppa,modern,Jaffa,shipmates,easterly,coast,Mediterranean,Syrian,Tarshish,Cadiz,thousand,miles,westward,outside,Straits,Gibraltar",0.00,
See ye not then  shipmates  that Jonah sought to flee world   wide from God ,ye shipmates Jonah sought flee world wide God,7.89,"ye,shipmates,Jonah,sought,flee,world,wide,God",0.00,
most contemptible and worthy of all scorn  with slouched hat and guilty eye  skulking from his God  prowling among the shipping like a vile burglar hastening to cross the seas ,contemptible worthy scorn slouched hat guilty eye skulking God prowling shipping like vile burglar hastening cross seas,7.39,"contemptible,worthy,scorn,slouched,hat,guilty,eye,skulking,God,prowling,shipping,like,vile,burglar,hastening,cross,seas",0.00,
So disordered  self   condemning is his look  that had there been policemen in those days  Jonah  on the mere suspicion of something wrong  had been arrested ere he touched a deck ,disordered self condemning look policemen days Jonah mere suspicion wrong arrested ere touched deck,9.44,"disordered,self,condemning,look,policemen,days,Jonah,mere,suspicion,wrong,arrested,ere,touched,deck",0.00,
no baggage  not a hat   box  valise  or carpet   bag    no friends accompany him to the wharf with their adieux ,baggage hat box valise carpet bag friends accompany wharf adieux,8.93,"baggage,hat,box,valise,carpet,bag,friends,accompany,wharf,adieux",0.00,
At last  after much dodging search  he finds the Tarshish ship receiving the last items of her cargo  and as he steps on board to see its Captain in the cabin  all the sailors for the moment desist from hoisting in the goods  to mark the stranger  s evil eye ,dodging search finds Tarshish ship receiving items cargo steps board Captain cabin sailors moment desist hoisting goods mark stranger evil eye,11.20,"dodging,search,finds,Tarshish,ship,receiving,items,cargo,steps,board,Captain,cabin,sailors,moment,desist,hoisting,goods,mark,stranger,evil,eye",0.00,
