Unclean,Clean,Noise_Pre_Processing,Training_Data,Noise_Post_Processing,Query
 I wish you may not get into a scrape  Harriet  whenever he does marry    I mean  as to being acquainted with his wife    for though his sisters  from a superior education  are not to be altogether objected to  it does not follow that he might marry any body at all fit for you to notice ,wish scrape Harriet marry mean acquainted wife sisters superior education altogether objected follow marry body fit notice,13.19,"wish,scrape,Harriet,marry,mean,acquainted,wife,sisters,superior,education,altogether,objected,follow,marry,body,fit,notice",0.00,
The misfortune of your birth ought to make you particularly careful as to your associates ,misfortune birth ought particularly careful associates,10.00,"misfortune,birth,ought,particularly,careful,associates",0.00,
There can be no doubt of your being a gentleman  s daughter  and you must support your claim to that station by every thing within your own power  or there will be plenty of people who would take pleasure in degrading you ,doubt gentleman daughter support claim station thing power plenty people pleasure degrading,13.51,"doubt,gentleman,daughter,support,claim,station,thing,power,plenty,people,pleasure,degrading",0.00,
 Yes  to be sure  I suppose there are ,Yes sure suppose,13.16,"Yes,sure,suppose",0.00,
But while I visit at Hartfield  and you are so kind to me  Miss Woodhouse  I am not afraid of what any body can do ,visit Hartfield kind Miss Woodhouse afraid body,15.65,"visit,Hartfield,kind,Miss,Woodhouse,afraid,body",0.00,
 You understand the force of influence pretty well  Harriet  but I would have you so firmly established in good society  as to be independent even of Hartfield and Miss Woodhouse ,understand force influence pretty Harriet firmly established good society independent Hartfield Miss Woodhouse,9.50,"understand,force,influence,pretty,Harriet,firmly,established,good,society,independent,Hartfield,Miss,Woodhouse",0.00,
I want to see you permanently well connected  and to that end it will be advisable to have as few odd acquaintance as may be  and  therefore  I say that if you should still be in this country when Mr  Martin marries  I wish you may not be drawn in by your intimacy with the sisters  to be acquainted with the wife  who will probably be some mere farmer  s daughter  without education ,want permanently connected end advisable odd acquaintance country Mr Martin marries wish drawn intimacy sisters acquainted wife probably mere farmer daughter education,13.28,"want,permanently,connected,end,advisable,odd,acquaintance,country,Mr,Martin,marries,wish,drawn,intimacy,sisters,acquainted,wife,probably,mere,farmer,daughter,education",0.00,
Not that I think Mr  Martin would ever marry any body but what had had some education    and been very well brought up ,think Mr Martin marry body education brought,13.45,"think,Mr,Martin,marry,body,education,brought",0.00,
However  I do not mean to set up my opinion against your  s    and I am sure I shall not wish for the acquaintance of his wife ,mean set opinion sure shall wish acquaintance wife,14.96,"mean,set,opinion,sure,shall,wish,acquaintance,wife",0.00,
I shall always have a great regard for the Miss Martins  especially Elizabeth  and should be very sorry to give them up  for they are quite as well educated as me ,shall great regard Miss Martins especially Elizabeth sorry educated,13.50,"shall,great,regard,Miss,Martins,especially,Elizabeth,sorry,educated",0.00,
But if he marries a very ignorant  vulgar woman  certainly I had better not visit her  if I can help it ,marries ignorant vulgar woman certainly better visit help,12.50,"marries,ignorant,vulgar,woman,certainly,better,visit,help",0.00,
Emma watched her through the fluctuations of this speech  and saw no alarming symptoms of love ,Emma watched fluctuations speech saw alarming symptoms love,8.42,"Emma,watched,fluctuations,speech,saw,alarming,symptoms,love",0.00,
The young man had been the first admirer  but she trusted there was no other hold  and that there would be no serious difficulty  on Harriet  s side  to oppose any friendly arrangement of her own ,young man admirer trusted hold difficulty Harriet oppose friendly arrangement,13.27,"young,man,admirer,trusted,hold,difficulty,Harriet,oppose,friendly,arrangement",0.00,
They met Mr  Martin the very next day  as they were walking on the Donwell road ,met Mr Martin day walking Donwell road,11.25,"met,Mr,Martin,day,walking,Donwell,road",0.00,
He was on foot  and after looking very respectfully at her  looked with most unfeigned satisfaction at her companion ,foot looking respectfully looked unfeigned satisfaction companion,10.26,"foot,looking,respectfully,looked,unfeigned,satisfaction,companion",0.00,
Emma was not sorry to have such an opportunity of survey  and walking a few yards forward  while they talked together  soon made her quick eye sufficiently acquainted with Mr  Robert Martin ,Emma sorry opportunity survey walking yards forward talked soon quick eye sufficiently acquainted Mr Robert Martin,8.42,"Emma,sorry,opportunity,survey,walking,yards,forward,talked,soon,quick,eye,sufficiently,acquainted,Mr,Robert,Martin",0.00,
His appearance was very neat  and he looked like a sensible young man  but his person had no other advantage  and when he came to be contrasted with gentlemen  she thought he must lose all the ground he had gained in Harriet  s inclination ,appearance neat looked like sensible young man person advantage came contrasted gentlemen thought lose ground gained Harriet inclination,10.83,"appearance,neat,looked,like,sensible,young,man,person,advantage,came,contrasted,gentlemen,thought,lose,ground,gained,Harriet,inclination",0.00,
Harriet was not insensible of manner  she had voluntarily noticed her father  s gentleness with admiration as well as wonder ,Harriet insensible manner voluntarily noticed father gentleness admiration wonder,8.80,"Harriet,insensible,manner,voluntarily,noticed,father,gentleness,admiration,wonder",0.00,
Mr  Martin looked as if he did not know what manner was ,Mr Martin looked know manner,12.50,"Mr,Martin,looked,know,manner",0.00,
They remained but a few minutes together  as Miss Woodhouse must not be kept waiting  and Harriet then came running to her with a smiling face  and in a flutter of spirits  which Miss Woodhouse hoped very soon to compose ,remained minutes Miss Woodhouse kept waiting Harriet came running smiling face flutter spirits Miss Woodhouse hoped soon compose,9.95,"remained,minutes,Miss,Woodhouse,kept,waiting,Harriet,came,running,smiling,face,flutter,spirits,Miss,Woodhouse,hoped,soon,compose",0.00,
 Only think of our happening to meet him    How very odd ,think happening meet odd,12.28,"think,happening,meet,odd",0.00,
It was quite a chance  he said  that he had not gone round by Randalls ,chance said gone round Randalls,14.08,"chance,said,gone,round,Randalls",0.00,
He did not think we ever walked this road ,think walked road,14.29,"think,walked,road",0.00,
He thought we walked towards Randalls most days ,thought walked Randalls days,8.33,"thought,walked,Randalls,days",0.00,
He has not been able to get the Romance of the Forest yet ,able Romance Forest,17.24,"able,Romance,Forest",0.00,
He was so busy the last time he was at Kingston that he quite forgot it  but he goes again to   morrow ,busy time Kingston forgot goes morrow,15.53,"busy,time,Kingston,forgot,goes,morrow",0.00,
So very odd we should happen to meet ,odd happen meet,13.51,"odd,happen,meet",0.00,
Well  Miss Woodhouse  is he like what you expected ,Miss Woodhouse like expected,9.80,"Miss,Woodhouse,like,expected",0.00,
 He is very plain  undoubtedly    remarkably plain    but that is nothing compared with his entire want of gentility ,plain undoubtedly remarkably plain compared entire want gentility,8.55,"plain,undoubtedly,remarkably,plain,compared,entire,want,gentility",0.00,
I had no right to expect much  and I did not expect much  but I had no idea that he could be so very clownish  so totally without air ,right expect expect idea clownish totally air,16.42,"right,expect,expect,idea,clownish,totally,air",0.00,
I had imagined him  I confess  a degree or two nearer gentility ,imagined confess degree nearer gentility,10.94,"imagined,confess,degree,nearer,gentility",0.00,
 To be sure  said Harriet  in a mortified voice   he is not so genteel as real gentlemen ,sure said Harriet mortified voice genteel real gentlemen,10.11,"sure,said,Harriet,mortified,voice,genteel,real,gentlemen",0.00,
